cityCode;cityName;cityNameNoAccents
4212239;Paraíso;Paraiso
4212254;Passo de Torres;Passo de Torres
4212270;Passos Maia;Passos Maia
4212304;Paulo Lopes;Paulo Lopes
4212403;Pedras Grandes;Pedras Grandes
4212502;Penha;Penha
4212601;Peritiba;Peritiba
4212650;Pescaria Brava;Pescaria Brava
4212700;Petrolândia;Petrolandia
4212908;Pinhalzinho;Pinhalzinho
4213005;Pinheiro Preto;Pinheiro Preto
4213104;Piratuba;Piratuba
4213153;Planalto Alegre;Planalto Alegre
4213203;Pomerode;Pomerode
4213302;Ponte Alta;Ponte Alta
4213351;Ponte Alta do Norte;Ponte Alta do Norte
4213401;Ponte Serrada;Ponte Serrada
4213500;Porto Belo;Porto Belo
4213609;Porto União;Porto Uniao
4213708;Pouso Redondo;Pouso Redondo
4213807;Praia Grande;Praia Grande
4213906;Presidente Castello Branco;Presidente Castello Branco
4214003;Presidente Getúlio;Presidente Getulio
4214102;Presidente Nereu;Presidente Nereu
4214151;Princesa;Princesa
4214201;Quilombo;Quilombo
4214300;Rancho Queimado;Rancho Queimado
4214409;Rio das Antas;Rio das Antas
4214508;Rio do Campo;Rio do Campo
4214607;Rio do Oeste;Rio do Oeste
4214805;Rio do Sul;Rio do Sul
4214706;Rio dos Cedros;Rio dos Cedros
4214904;Rio Fortuna;Rio Fortuna
4215000;Rio Negrinho;Rio Negrinho
4215059;Rio Rufino;Rio Rufino
4215075;Riqueza;Riqueza
4215109;Rodeio;Rodeio
4215208;Romelândia;Romelandia
4215307;Salete;Salete
4215356;Saltinho;Saltinho
4215406;Salto Veloso;Salto Veloso
4215455;Sangão;Sangao
4215505;Santa Cecília;Santa Cecilia
4215554;Santa Helena;Santa Helena
4215604;Santa Rosa de Lima;Santa Rosa de Lima
4215653;Santa Rosa do Sul;Santa Rosa do Sul
4215679;Santa Terezinha;Santa Terezinha
4215687;Santa Terezinha do Progresso;Santa Terezinha do Progresso
4215695;Santiago do Sul;Santiago do Sul
4215703;Santo Amaro da Imperatriz;Santo Amaro da Imperatriz
4215802;São Bento do Sul;Sao Bento do Sul
4215752;São Bernardino;Sao Bernardino
4215901;São Bonifácio;Sao Bonifacio
4216008;São Carlos;Sao Carlos
4216057;São Cristóvão do Sul;Sao Cristovao do Sul
4216107;São Domingos;Sao Domingos
4216206;São Francisco do Sul;Sao Francisco do Sul
4216305;São João Batista;Sao Joao Batista
4216354;São João do Itaperiú;Sao Joao do Itaperiu
4216255;São João do Oeste;Sao Joao do Oeste
4216404;São João do Sul;Sao Joao do Sul
4216503;São Joaquim;Sao Joaquim
4216602;São José;Sao Jose
4216701;São José do Cedro;Sao Jose do Cedro
4216800;São José do Cerrito;Sao Jose do Cerrito
4216909;São Lourenço do Oeste;Sao Lourenco do Oeste
4217006;São Ludgero;Sao Ludgero
4217105;São Martinho;Sao Martinho
4217154;São Miguel da Boa Vista;Sao Miguel da Boa Vista
4217204;São Miguel do Oeste;Sao Miguel do Oeste
4217253;São Pedro de Alcântara;Sao Pedro de Alcantara
4217303;Saudades;Saudades
4217402;Schroeder;Schroeder
4217501;Seara;Seara
4217550;Serra Alta;Serra Alta
4217600;Siderópolis;Sideropolis
4217709;Sombrio;Sombrio
4217758;Sul Brasil;Sul Brasil
4217808;Taió;Taio
4217907;Tangará;Tangara
4217956;Tigrinhos;Tigrinhos
4218004;Tijucas;Tijucas
4218103;Timbé do Sul;Timbe do Sul
4218202;Timbó;Timbo
4218251;Timbó Grande;Timbo Grande
4218301;Três Barras;Tres Barras
4218350;Treviso;Treviso
4218400;Treze de Maio;Treze de Maio
4218509;Treze Tílias;Treze Tilias
4218608;Trombudo Central;Trombudo Central
4218707;Tubarão;Tubarao
4218756;Tunápolis;Tunapolis
4218806;Turvo;Turvo
4218855;União do Oeste;Uniao do Oeste
4218905;Urubici;Urubici
4218954;Urupema;Urupema
4219002;Urussanga;Urussanga
4219101;Vargeão;Vargeao
4219150;Vargem;Vargem
4219176;Vargem Bonita;Vargem Bonita
4219200;Vidal Ramos;Vidal Ramos
4219309;Videira;Videira
4219358;Vitor Meireles;Vitor Meireles
4219408;Witmarsum;Witmarsum
4219507;Xanxerê;Xanxere
4219606;Xavantina;Xavantina
4219705;Xaxim;Xaxim
4219853;Zortéa;Zortea
4300034;Aceguá;Acegua
4300059;Água Santa;Agua Santa
4300109;Agudo;Agudo
4300208;Ajuricaba;Ajuricaba
4300307;Alecrim;Alecrim
4300406;Alegrete;Alegrete
4300455;Alegria;Alegria
4300471;Almirante Tamandaré do Sul;Almirante Tamandare do Sul
4300505;Alpestre;Alpestre
4300554;Alto Alegre;Alto Alegre
4300570;Alto Feliz;Alto Feliz
4300604;Alvorada;Alvorada
4300638;Amaral Ferrador;Amaral Ferrador
4300646;Ametista do Sul;Ametista do Sul
4300661;André da Rocha;Andre da Rocha
4300703;Anta Gorda;Anta Gorda
4300802;Antônio Prado;Antonio Prado
4300851;Arambaré;Arambare
4300877;Araricá;Ararica
4300901;Aratiba;Aratiba
4301008;Arroio do Meio;Arroio do Meio
4301073;Arroio do Padre;Arroio do Padre
4301057;Arroio do Sal;Arroio do Sal
4301206;Arroio do Tigre;Arroio do Tigre
4301107;Arroio dos Ratos;Arroio dos Ratos
4301305;Arroio Grande;Arroio Grande
4301404;Arvorezinha;Arvorezinha
4301503;Augusto Pestana;Augusto Pestana
4301552;Áurea;Aurea
4301602;Bagé;Bage
4301636;Balneário Pinhal;Balneario Pinhal
4301651;Barão;Barao
4301701;Barão de Cotegipe;Barao de Cotegipe
4301750;Barão do Triunfo;Barao do Triunfo
4301859;Barra do Guarita;Barra do Guarita
4301875;Barra do Quaraí;Barra do Quarai
4301909;Barra do Ribeiro;Barra do Ribeiro
4301925;Barra do Rio Azul;Barra do Rio Azul
4301958;Barra Funda;Barra Funda
4301800;Barracão;Barracao
4302006;Barros Cassal;Barros Cassal
4302055;Benjamin Constant do Sul;Benjamin Constant do Sul
4302105;Bento Gonçalves;Bento Goncalves
4302154;Boa Vista das Missões;Boa Vista das Missoes
4302204;Boa Vista do Buricá;Boa Vista do Burica
4302220;Boa Vista do Cadeado;Boa Vista do Cadeado
4302238;Boa Vista do Incra;Boa Vista do Incra
4302253;Boa Vista do Sul;Boa Vista do Sul
4302303;Bom Jesus;Bom Jesus
4302352;Bom Princípio;Bom Principio
4302378;Bom Progresso;Bom Progresso
4302402;Bom Retiro do Sul;Bom Retiro do Sul
4302451;Boqueirão do Leão;Boqueirao do Leao
4302501;Bossoroca;Bossoroca
4302584;Bozano;Bozano
4302600;Braga;Braga
4302659;Brochier;Brochier
4302709;Butiá;Butia
4302808;Caçapava do Sul;Cacapava do Sul
4302907;Cacequi;Cacequi
4303004;Cachoeira do Sul;Cachoeira do Sul
4303103;Cachoeirinha;Cachoeirinha
4303202;Cacique Doble;Cacique Doble
4303301;Caibaté;Caibate
4303400;Caiçara;Caicara
4303509;Camaquã;Camaqua
4303558;Camargo;Camargo
4303608;Cambará do Sul;Cambara do Sul
4303673;Campestre da Serra;Campestre da Serra
4303707;Campina das Missões;Campina das Missoes
4303806;Campinas do Sul;Campinas do Sul
4303905;Campo Bom;Campo Bom
4304002;Campo Novo;Campo Novo
4304101;Campos Borges;Campos Borges
4304200;Candelária;Candelaria
4304309;Cândido Godói;Candido Godoi
4304358;Candiota;Candiota
4304408;Canela;Canela
4304507;Canguçu;Cangucu
4304606;Canoas;Canoas
4304614;Canudos do Vale;Canudos do Vale
4304622;Capão Bonito do Sul;Capao Bonito do Sul
4304630;Capão da Canoa;Capao da Canoa
4304655;Capão do Cipó;Capao do Cipo
4304663;Capão do Leão;Capao do Leao
4304689;Capela de Santana;Capela de Santana
4304697;Capitão;Capitao
4304671;Capivari do Sul;Capivari do Sul
4304713;Caraá;Caraa
4304705;Carazinho;Carazinho
4304804;Carlos Barbosa;Carlos Barbosa
4304853;Carlos Gomes;Carlos Gomes
4304903;Casca;Casca
4304952;Caseiros;Caseiros
4305009;Catuípe;Catuipe
4305108;Caxias do Sul;Caxias do Sul
4305116;Centenário;Centenario
4305124;Cerrito;Cerrito
4305132;Cerro Branco;Cerro Branco
4305157;Cerro Grande;Cerro Grande
4305173;Cerro Grande do Sul;Cerro Grande do Sul
4305207;Cerro Largo;Cerro Largo
4305306;Chapada;Chapada
4305355;Charqueadas;Charqueadas
4305371;Charrua;Charrua
4305405;Chiapetta;Chiapetta
4305439;Chuí;Chui
4305447;Chuvisca;Chuvisca
4305454;Cidreira;Cidreira
4305504;Ciríaco;Ciriaco
4305587;Colinas;Colinas
4305603;Colorado;Colorado
4305702;Condor;Condor
4305801;Constantina;Constantina
4305835;Coqueiro Baixo;Coqueiro Baixo
4305850;Coqueiros do Sul;Coqueiros do Sul
4305871;Coronel Barros;Coronel Barros
4305900;Coronel Bicaco;Coronel Bicaco
4305934;Coronel Pilar;Coronel Pilar
4305959;Cotiporã;Cotipora
4305975;Coxilha;Coxilha
4306007;Crissiumal;Crissiumal
4306056;Cristal;Cristal
4306072;Cristal do Sul;Cristal do Sul
4306106;Cruz Alta;Cruz Alta
4306130;Cruzaltense;Cruzaltense
4306205;Cruzeiro do Sul;Cruzeiro do Sul
4306304;David Canabarro;David Canabarro
4306320;Derrubadas;Derrubadas
4306353;Dezesseis de Novembro;Dezesseis de Novembro
4306379;Dilermando de Aguiar;Dilermando de Aguiar
4306403;Dois Irmãos;Dois Irmaos
4306429;Dois Irmãos das Missões;Dois Irmaos das Missoes
4306452;Dois Lajeados;Dois Lajeados
4306502;Dom Feliciano;Dom Feliciano
4306601;Dom Pedrito;Dom Pedrito
4306551;Dom Pedro de Alcântara;Dom Pedro de Alcantara
4306700;Dona Francisca;Dona Francisca
4306734;Doutor Maurício Cardoso;Doutor Mauricio Cardoso
4306759;Doutor Ricardo;Doutor Ricardo
4306767;Eldorado do Sul;Eldorado do Sul
4306809;Encantado;Encantado
4306908;Encruzilhada do Sul;Encruzilhada do Sul
4306924;Engenho Velho;Engenho Velho
4306957;Entre Rios do Sul;Entre Rios do Sul
4306932;Entre-Ijuís;Entre-Ijuis
4306973;Erebango;Erebango
4307005;Erechim;Erechim
4307054;Ernestina;Ernestina
4307203;Erval Grande;Erval Grande
4307302;Erval Seco;Erval Seco
4307401;Esmeralda;Esmeralda
4307450;Esperança do Sul;Esperanca do Sul
4307500;Espumoso;Espumoso
4307559;Estação;Estacao
4307609;Estância Velha;Estancia Velha
4307708;Esteio;Esteio
4307807;Estrela;Estrela
4307815;Estrela Velha;Estrela Velha
4307831;Eugênio de Castro;Eugenio de Castro
4307864;Fagundes Varela;Fagundes Varela
4307906;Farroupilha;Farroupilha
4308003;Faxinal do Soturno;Faxinal do Soturno
4308052;Faxinalzinho;Faxinalzinho
4308078;Fazenda Vilanova;Fazenda Vilanova
4308102;Feliz;Feliz
4308201;Flores da Cunha;Flores da Cunha
4308250;Floriano Peixoto;Floriano Peixoto
4308300;Fontoura Xavier;Fontoura Xavier
4308409;Formigueiro;Formigueiro
4308433;Forquetinha;Forquetinha
4308458;Fortaleza dos Valos;Fortaleza dos Valos
4308508;Frederico Westphalen;Frederico Westphalen
4308607;Garibaldi;Garibaldi
4308656;Garruchos;Garruchos
4308706;Gaurama;Gaurama
4308805;General Câmara;General Camara
4308854;Gentil;Gentil
4308904;Getúlio Vargas;Getulio Vargas
4309001;Giruá;Girua
4309050;Glorinha;Glorinha
4309100;Gramado;Gramado
4309126;Gramado dos Loureiros;Gramado dos Loureiros
4309159;Gramado Xavier;Gramado Xavier
4309209;Gravataí;Gravatai
4309258;Guabiju;Guabiju
4309308;Guaíba;Guaiba
4309407;Guaporé;Guapore
4309506;Guarani das Missões;Guarani das Missoes
4309555;Harmonia;Harmonia
4307104;Herval;Herval
4309571;Herveiras;Herveiras
4309605;Horizontina;Horizontina
4309654;Hulha Negra;Hulha Negra
4309704;Humaitá;Humaita
4309753;Ibarama;Ibarama
4309803;Ibiaçá;Ibiaca
4309902;Ibiraiaras;Ibiraiaras
4309951;Ibirapuitã;Ibirapuita
4310009;Ibirubá;Ibiruba
4310108;Igrejinha;Igrejinha
4310207;Ijuí;Ijui
4310306;Ilópolis;Ilopolis
4310330;Imbé;Imbe
4310363;Imigrante;Imigrante
4310405;Independência;Independencia
4310413;Inhacorá;Inhacora
4310439;Ipê;Ipe
4310462;Ipiranga do Sul;Ipiranga do Sul
4310504;Iraí;Irai
4310538;Itaara;Itaara
4310553;Itacurubi;Itacurubi
4310579;Itapuca;Itapuca
4310603;Itaqui;Itaqui
4310652;Itati;Itati
4310702;Itatiba do Sul;Itatiba do Sul
4310751;Ivorá;Ivora
4310801;Ivoti;Ivoti
4310850;Jaboticaba;Jaboticaba
4310876;Jacuizinho;Jacuizinho
4310900;Jacutinga;Jacutinga
4311007;Jaguarão;Jaguarao
4311106;Jaguari;Jaguari
4311122;Jaquirana;Jaquirana
4311130;Jari;Jari
4311155;Jóia;Joia
4311205;Júlio de Castilhos;Julio de Castilhos
4311239;Lagoa Bonita do Sul;Lagoa Bonita do Sul
4311270;Lagoa dos Três Cantos;Lagoa dos Tres Cantos
4311304;Lagoa Vermelha;Lagoa Vermelha
4311254;Lagoão;Lagoao
4311403;Lajeado;Lajeado
4311429;Lajeado do Bugre;Lajeado do Bugre
4311502;Lavras do Sul;Lavras do Sul
4311601;Liberato Salzano;Liberato Salzano
4311627;Lindolfo Collor;Lindolfo Collor
4311643;Linha Nova;Linha Nova
4311718;Maçambará;Macambara
4311700;Machadinho;Machadinho
4311734;Mampituba;Mampituba
4311759;Manoel Viana;Manoel Viana
4311775;Maquiné;Maquine
4311791;Maratá;Marata
4311809;Marau;Marau
4311908;Marcelino Ramos;Marcelino Ramos
4311981;Mariana Pimentel;Mariana Pimentel
4312005;Mariano Moro;Mariano Moro
4312054;Marques de Souza;Marques de Souza
4312104;Mata;Mata
4312138;Mato Castelhano;Mato Castelhano
4312153;Mato Leitão;Mato Leitao
4312179;Mato Queimado;Mato Queimado
4312203;Maximiliano de Almeida;Maximiliano de Almeida
4312252;Minas do Leão;Minas do Leao
4312302;Miraguaí;Miraguai
4312351;Montauri;Montauri
4312377;Monte Alegre dos Campos;Monte Alegre dos Campos
4312385;Monte Belo do Sul;Monte Belo do Sul
4312401;Montenegro;Montenegro
4312427;Mormaço;Mormaco
4312443;Morrinhos do Sul;Morrinhos do Sul
4312450;Morro Redondo;Morro Redondo
4312476;Morro Reuter;Morro Reuter
4312500;Mostardas;Mostardas
4312609;Muçum;Mucum
4312617;Muitos Capões;Muitos Capoes
4312625;Muliterno;Muliterno
4312658;Não-Me-Toque;Nao-Me-Toque
4312674;Nicolau Vergueiro;Nicolau Vergueiro
4312708;Nonoai;Nonoai
4312757;Nova Alvorada;Nova Alvorada
4312807;Nova Araçá;Nova Araca
4312906;Nova Bassano;Nova Bassano
4312955;Nova Boa Vista;Nova Boa Vista
4313003;Nova Bréscia;Nova Brescia
4313011;Nova Candelária;Nova Candelaria
4313037;Nova Esperança do Sul;Nova Esperanca do Sul
4313060;Nova Hartz;Nova Hartz
4313086;Nova Pádua;Nova Padua
4313102;Nova Palma;Nova Palma
4313201;Nova Petrópolis;Nova Petropolis
4313300;Nova Prata;Nova Prata
4313334;Nova Ramada;Nova Ramada
4313359;Nova Roma do Sul;Nova Roma do Sul
4313375;Nova Santa Rita;Nova Santa Rita
4313490;Novo Barreiro;Novo Barreiro
4313391;Novo Cabrais;Novo Cabrais
4313409;Novo Hamburgo;Novo Hamburgo
4313425;Novo Machado;Novo Machado
4313441;Novo Tiradentes;Novo Tiradentes
4313466;Novo Xingu;Novo Xingu
4313508;Osório;Osorio
4313607;Paim Filho;Paim Filho
4313656;Palmares do Sul;Palmares do Sul
4313706;Palmeira das Missões;Palmeira das Missoes
4313805;Palmitinho;Palmitinho
4313904;Panambi;Panambi
4313953;Pantano Grande;Pantano Grande
4314001;Paraí;Parai
4314027;Paraíso do Sul;Paraiso do Sul
4314035;Pareci Novo;Pareci Novo
4314050;Parobé;Parobe
4314068;Passa Sete;Passa Sete
4314076;Passo do Sobrado;Passo do Sobrado
4314100;Passo Fundo;Passo Fundo
4314134;Paulo Bento;Paulo Bento
4314159;Paverama;Paverama
4314175;Pedras Altas;Pedras Altas
4314209;Pedro Osório;Pedro Osorio
4314308;Pejuçara;Pejucara
4314407;Pelotas;Pelotas
4314423;Picada Café;Picada Cafe
4314456;Pinhal;Pinhal
4314464;Pinhal da Serra;Pinhal da Serra
4314472;Pinhal Grande;Pinhal Grande
4314498;Pinheirinho do Vale;Pinheirinho do Vale
4314506;Pinheiro Machado;Pinheiro Machado
4314548;Pinto Bandeira;Pinto Bandeira
4314555;Pirapó;Pirapo
4314605;Piratini;Piratini
4314704;Planalto;Planalto
4314753;Poço das Antas;Poco das Antas
4314779;Pontão;Pontao
4314787;Ponte Preta;Ponte Preta
4314803;Portão;Portao
4314902;Porto Alegre;Porto Alegre
4315008;Porto Lucena;Porto Lucena
4315057;Porto Mauá;Porto Maua
4315073;Porto Vera Cruz;Porto Vera Cruz
4315107;Porto Xavier;Porto Xavier
4315131;Pouso Novo;Pouso Novo
4315149;Presidente Lucena;Presidente Lucena
4315156;Progresso;Progresso
4315172;Protásio Alves;Protasio Alves
4315206;Putinga;Putinga
4315305;Quaraí;Quarai
4315313;Quatro Irmãos;Quatro Irmaos
4315321;Quevedos;Quevedos
4315354;Quinze de Novembro;Quinze de Novembro
4315404;Redentora;Redentora
4315453;Relvado;Relvado
4315503;Restinga Sêca;Restinga Seca
4315552;Rio dos Índios;Rio dos Indios
4315602;Rio Grande;Rio Grande
4315701;Rio Pardo;Rio Pardo
4315750;Riozinho;Riozinho
4315800;Roca Sales;Roca Sales
4315909;Rodeio Bonito;Rodeio Bonito
4315958;Rolador;Rolador
4316006;Rolante;Rolante
4316105;Ronda Alta;Ronda Alta
4316204;Rondinha;Rondinha
4316303;Roque Gonzales;Roque Gonzales
4316402;Rosário do Sul;Rosario do Sul
4316428;Sagrada Família;Sagrada Familia
4316436;Saldanha Marinho;Saldanha Marinho
4316451;Salto do Jacuí;Salto do Jacui
4316477;Salvador das Missões;Salvador das Missoes
4316501;Salvador do Sul;Salvador do Sul
4316600;Sananduva;Sananduva
4316709;Santa Bárbara do Sul;Santa Barbara do Sul
4316733;Santa Cecília do Sul;Santa Cecilia do Sul
4316758;Santa Clara do Sul;Santa Clara do Sul
4316808;Santa Cruz do Sul;Santa Cruz do Sul
4316972;Santa Margarida do Sul;Santa Margarida do Sul
4316907;Santa Maria;Santa Maria
4316956;Santa Maria do Herval;Santa Maria do Herval
4317202;Santa Rosa;Santa Rosa
4317251;Santa Tereza;Santa Tereza
4317301;Santa Vitória do Palmar;Santa Vitoria do Palmar
4317004;Santana da Boa Vista;Santana da Boa Vista
4317103;Sant'Ana do Livramento;Sant'Ana do Livramento
4317400;Santiago;Santiago
4317509;Santo Ângelo;Santo Angelo
4317608;Santo Antônio da Patrulha;Santo Antonio da Patrulha
4317707;Santo Antônio das Missões;Santo Antonio das Missoes
4317558;Santo Antônio do Palma;Santo Antonio do Palma
4317756;Santo Antônio do Planalto;Santo Antonio do Planalto
4317806;Santo Augusto;Santo Augusto
4317905;Santo Cristo;Santo Cristo
4317954;Santo Expedito do Sul;Santo Expedito do Sul
4318002;São Borja;Sao Borja
4318051;São Domingos do Sul;Sao Domingos do Sul
4318101;São Francisco de Assis;Sao Francisco de Assis
4318200;São Francisco de Paula;Sao Francisco de Paula
4318309;São Gabriel;Sao Gabriel
4318408;São Jerônimo;Sao Jeronimo
4318424;São João da Urtiga;Sao Joao da Urtiga
4318432;São João do Polêsine;Sao Joao do Polesine
4318440;São Jorge;Sao Jorge
4318457;São José das Missões;Sao Jose das Missoes
4318465;São José do Herval;Sao Jose do Herval
4318481;São José do Hortêncio;Sao Jose do Hortencio
4318499;São José do Inhacorá;Sao Jose do Inhacora
4318507;São José do Norte;Sao Jose do Norte
4318606;São José do Ouro;Sao Jose do Ouro
4318614;São José do Sul;Sao Jose do Sul
4318622;São José dos Ausentes;Sao Jose dos Ausentes
4318705;São Leopoldo;Sao Leopoldo
4318804;São Lourenço do Sul;Sao Lourenco do Sul
4318903;São Luiz Gonzaga;Sao Luiz Gonzaga
4319000;São Marcos;Sao Marcos
4319109;São Martinho;Sao Martinho
4319125;São Martinho da Serra;Sao Martinho da Serra
4319158;São Miguel das Missões;Sao Miguel das Missoes
4319208;São Nicolau;Sao Nicolau
4319307;São Paulo das Missões;Sao Paulo das Missoes
4319356;São Pedro da Serra;Sao Pedro da Serra
4319364;São Pedro das Missões;Sao Pedro das Missoes
4319372;São Pedro do Butiá;Sao Pedro do Butia
4319406;São Pedro do Sul;Sao Pedro do Sul
4319505;São Sebastião do Caí;Sao Sebastiao do Cai
4319604;São Sepé;Sao Sepe
4319703;São Valentim;Sao Valentim
4319711;São Valentim do Sul;Sao Valentim do Sul
4319737;São Valério do Sul;Sao Valerio do Sul
4319752;São Vendelino;Sao Vendelino
4319802;São Vicente do Sul;Sao Vicente do Sul
4319901;Sapiranga;Sapiranga
4320008;Sapucaia do Sul;Sapucaia do Sul
4320107;Sarandi;Sarandi
4320206;Seberi;Seberi
4320230;Sede Nova;Sede Nova
4320263;Segredo;Segredo
4320305;Selbach;Selbach
4320321;Senador Salgado Filho;Senador Salgado Filho
4320354;Sentinela do Sul;Sentinela do Sul
4320404;Serafina Corrêa;Serafina Correa
4320453;Sério;Serio
4320503;Sertão;Sertao
4320552;Sertão Santana;Sertao Santana
4320578;Sete de Setembro;Sete de Setembro
4320602;Severiano de Almeida;Severiano de Almeida
4320651;Silveira Martins;Silveira Martins
4320677;Sinimbu;Sinimbu
4320701;Sobradinho;Sobradinho
4320800;Soledade;Soledade
4320859;Tabaí;Tabai
4320909;Tapejara;Tapejara
4321006;Tapera;Tapera
4321105;Tapes;Tapes
4321204;Taquara;Taquara
4321303;Taquari;Taquari
4321329;Taquaruçu do Sul;Taquarucu do Sul
4321352;Tavares;Tavares
4321402;Tenente Portela;Tenente Portela
4321436;Terra de Areia;Terra de Areia
4321451;Teutônia;Teutonia
4321469;Tio Hugo;Tio Hugo
4321477;Tiradentes do Sul;Tiradentes do Sul
4321493;Toropi;Toropi
4321501;Torres;Torres
4321600;Tramandaí;Tramandai
4321626;Travesseiro;Travesseiro
4321634;Três Arroios;Tres Arroios
4321667;Três Cachoeiras;Tres Cachoeiras
4321709;Três Coroas;Tres Coroas
4321808;Três de Maio;Tres de Maio
4321832;Três Forquilhas;Tres Forquilhas
4321857;Três Palmeiras;Tres Palmeiras
4321907;Três Passos;Tres Passos
4321956;Trindade do Sul;Trindade do Sul
4322004;Triunfo;Triunfo
4322103;Tucunduva;Tucunduva
4322152;Tunas;Tunas
4322186;Tupanci do Sul;Tupanci do Sul
4322202;Tupanciretã;Tupancireta
4322251;Tupandi;Tupandi
4322301;Tuparendi;Tuparendi
4322327;Turuçu;Turucu
4322343;Ubiretama;Ubiretama
4322350;União da Serra;Uniao da Serra
4322376;Unistalda;Unistalda
4322400;Uruguaiana;Uruguaiana
4322509;Vacaria;Vacaria
4322533;Vale do Sol;Vale do Sol
4322541;Vale Real;Vale Real
4322525;Vale Verde;Vale Verde
4322558;Vanini;Vanini
4322608;Venâncio Aires;Venancio Aires
4322707;Vera Cruz;Vera Cruz
4322806;Veranópolis;Veranopolis
4322855;Vespasiano Corrêa;Vespasiano Correa
4322905;Viadutos;Viadutos
4323002;Viamão;Viamao
4323101;Vicente Dutra;Vicente Dutra
4323200;Victor Graeff;Victor Graeff
4323309;Vila Flores;Vila Flores
4323358;Vila Lângaro;Vila Langaro
4323408;Vila Maria;Vila Maria
4323457;Vila Nova do Sul;Vila Nova do Sul
4323507;Vista Alegre;Vista Alegre
4323606;Vista Alegre do Prata;Vista Alegre do Prata
4323705;Vista Gaúcha;Vista Gaucha
4323754;Vitória das Missões;Vitoria das Missoes
4323770;Westfália;Westfalia
4323804;Xangri-lá;Xangri-la
5000203;Água Clara;Agua Clara
5000252;Alcinópolis;Alcinopolis
5000609;Amambai;Amambai
5000708;Anastácio;Anastacio
5000807;Anaurilândia;Anaurilandia
5000856;Angélica;Angelica
5000906;Antônio João;Antonio Joao
5001003;Aparecida do Taboado;Aparecida do Taboado
5001102;Aquidauana;Aquidauana
5001243;Aral Moreira;Aral Moreira
5001508;Bandeirantes;Bandeirantes
5001904;Bataguassu;Bataguassu
5002001;Batayporã;Bataypora
5002100;Bela Vista;Bela Vista
5002159;Bodoquena;Bodoquena
5002209;Bonito;Bonito
5002308;Brasilândia;Brasilandia
5002407;Caarapó;Caarapo
5002605;Camapuã;Camapua
5002704;Campo Grande;Campo Grande
5002803;Caracol;Caracol
5002902;Cassilândia;Cassilandia
5002951;Chapadão do Sul;Chapadao do Sul
5003108;Corguinho;Corguinho
5003157;Coronel Sapucaia;Coronel Sapucaia
5003207;Corumbá;Corumba
5003256;Costa Rica;Costa Rica
5003306;Coxim;Coxim
5003454;Deodápolis;Deodapolis
5003488;Dois Irmãos do Buriti;Dois Irmaos do Buriti
5003504;Douradina;Douradina
5003702;Dourados;Dourados
5003751;Eldorado;Eldorado
5003801;Fátima do Sul;Fatima do Sul
5003900;Figueirão;Figueirao
5004007;Glória de Dourados;Gloria de Dourados
5004106;Guia Lopes da Laguna;Guia Lopes da Laguna
5004304;Iguatemi;Iguatemi
5004403;Inocência;Inocencia
5004502;Itaporã;Itapora
5004601;Itaquiraí;Itaquirai
5004700;Ivinhema;Ivinhema
5004809;Japorã;Japora
5004908;Jaraguari;Jaraguari
5005004;Jardim;Jardim
5005103;Jateí;Jatei
5005152;Juti;Juti
